RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,BeatsPerMinute
0.53602681,-12.20682471,0.0235,0.360865514,1.07e-06,0.0243,0.939406819,161593.7305,0.5776,127.247674
0.672388226,-6.079954344,0.090001171,0.224651184,1.07e-06,0.550815098,0.173718,305939.0931,0.474066667,72.75217781
0.822785097,-9.601948564,0.051913426,5.36e-06,0.181911511,0.420520816,0.454514958,178089.3502,0.3376,145.6275618
0.356476107,-1.357,0.095873969,0.556636446,0.229593688,0.169124189,0.538027562,295878.1412,0.706933333,127.5617034
0.555726864,-9.934151803,0.0235,0.408389195,1.07e-06,0.0243,0.673289353,169169.9419,0.603133333,124.0001265
0.544560805,-14.74792383,0.178269918,0.443731438,1.07e-06,0.227944438,0.267981594,300102.2027,0.019666667,84.75774531
0.936818912,-15.28756504,0.0235,5.36e-06,0.038949771,0.284596733,0.632418776,181419.9549,0.378866667,114.5403255
0.801017428,-3.032145652,0.127479018,5.36e-06,0.116476935,0.396925314,0.706442463,278285.2218,0.7884,122.6339785
0.520280367,-9.930030307,0.061437872,5.36e-06,1.07e-06,0.180709345,0.642600745,260545.4016,0.4022,161.8349904
0.668595546,-7.735554819,0.151269362,0.307608068,1.07e-06,0.106474566,0.25335964,362352.343,0.4222,134.4523962
0.676861921,-6.07124024,0.0235,5.36e-06,1.07e-06,0.186332413,0.0256,237586.8843,0.7964,141.3491313
0.640060425,-6.19637025,0.232915146,0.423045337,1.07e-06,0.0243,0.538412542,191422.4995,0.976933333,124.5917757
0.407453951,-4.385740923,0.056656169,5.36e-06,0.550225654,0.136338475,0.30624806,137904.9481,0.518666667,116.0951844
0.663586153,-4.262844966,0.108078866,0.138601907,0.148578355,0.082842926,0.733954507,218664.7532,0.451133333,107.341145
0.60562956,-8.799589896,0.115353433,0.216310611,0.227522517,0.274759599,0.192482584,180522.0087,0.106933333,106.0891169
0.589800715,-5.567249335,0.107058598,0.661723397,0.352141829,0.0243,0.661492963,277861.2441,0.318066667,133.5519574
0.528098629,-16.4367661,0.192042573,0.264566066,1.07e-06,0.052001885,0.978,243067.9273,0.2742,86.04743442
0.518299374,-5.072315601,0.087200986,0.537610728,0.049804513,0.072717128,0.0256,149477.9921,0.894266667,120.8798441
0.593160421,-8.525666027,0.069032913,0.164095222,1.07e-06,0.0243,0.641303291,155210.897,0.807066667,123.7662697
0.766941793,-8.556508651,0.093369149,0.037175357,0.091468437,0.0243,0.297171562,325804.7191,0.7066,158.1385916
0.639489454,-7.591761645,0.03724869,0.239306674,1.07e-06,0.0243,0.538274924,149272.4012,0.6074,122.8970629
0.331941685,-9.36297721,0.0235,0.224329436,1.07e-06,0.129124601,0.555920161,367314.6785,0.7568,92.43434813
0.569305,-12.16765347,0.039245784,0.091079369,1.07e-06,0.197539915,0.430861802,270387.2339,0.452933333,92.23467951
0.500068555,-7.907291656,0.076091001,5.36e-06,0.294947054,0.273832026,0.473573892,146136.1518,0.581133333,65.47360681
0.517163074,-3.939455341,0.026561699,5.36e-06,0.46452297,0.0243,0.978,186202.2268,0.2828,134.121229
0.584849679,-8.267726897,0.045431512,0.01768963,0.378007955,0.073044883,0.792050767,278480.3058,0.945866667,174.4115493
0.391292787,-6.3283063,0.098805148,0.262860566,0.142082675,0.0243,0.583855516,236472.312,0.808666667,122.9557022
0.515424559,-17.52136268,0.045775381,0.633287522,0.212409877,0.45629129,0.410799451,219289.914,0.110866667,129.3533906
0.409175206,-5.193870372,0.126906956,0.393808746,0.111880873,0.024856949,0.978,310709.8524,0.821933333,164.2973329
0.443013742,-3.194492258,0.126285028,0.156513051,0.734171117,0.260863248,0.978,200043.9938,0.283133333,77.03766434
0.511009283,-14.11551433,0.0235,5.36e-06,0.332354734,0.032172775,0.781701843,241622.444,0.726333333,161.7038986
0.884841564,-5.730040162,0.0235,0.293822975,0.358155403,0.183061912,0.491459015,236581.6697,0.699666667,106.7553495
0.882010335,-10.37324484,0.0235,0.309500623,0.376603524,0.237560922,0.780512349,170028.8594,0.1192,100.9021411
0.830972772,-4.611132482,0.160500777,0.627358876,0.482897984,0.292285096,0.916877223,251842.9395,0.268666667,101.1730773
0.320014547,-1.357,0.104533604,0.651172196,0.352224583,0.278354071,0.579134697,167293.1157,0.5846,185.9897764
0.590729306,-15.60379844,0.154703067,5.36e-06,0.188108225,0.200826884,0.699147418,262063.258,0.5866,104.7847918
0.596125006,-8.126188076,0.0235,0.975555232,1.07e-06,0.217607974,0.721861977,248592.8903,0.0852,134.4428927
0.385121048,-4.346665781,0.117644431,5.36e-06,0.457020876,0.351610589,0.682992329,342464.5551,0.641266667,122.1408337
0.744352962,-10.56208442,0.158014267,0.464931648,0.42837641,0.130093154,0.487359852,240230.3453,0.082666667,85.85177265
0.856280134,-12.80782311,0.161174885,0.427683751,1.07e-06,0.36026553,0.740581724,310870.734,0.0322,111.586404
0.690162621,-9.296180305,0.0235,0.780258616,1.07e-06,0.1358012,0.815343663,243693.0548,0.133466667,146.2872111
0.457599969,-15.19779007,0.121774155,0.210604463,0.148765145,0.0243,0.469164606,227535.7693,0.979133333,65.30892537
0.44253663,-12.16099014,0.087455761,0.177381259,0.234442811,0.245555344,0.643876639,279301.4876,0.275133333,109.8895809
0.758454741,-3.919854428,0.15763391,0.36228813,0.261353694,0.109856447,0.628237925,247556.8144,0.366333333,136.8741085
0.545990096,-7.517209372,0.126335246,0.470878244,0.257065358,0.451887822,0.748105127,283465.5722,0.280533333,104.5403457
0.423369632,-6.598785784,0.032253266,0.707651861,0.250919387,0.046890094,0.370944255,264422.4148,0.855066667,130.1247248
0.488000439,-5.010941232,0.134968373,5.36e-06,0.206925383,0.0243,0.394082354,344317.6924,0.765733333,167.5069751
0.501787375,-1.422537653,0.073988293,0.210910363,1.07e-06,0.195268697,0.50199909,197577.3024,0.5868,103.5246423
0.768255503,-10.21184609,0.0235,0.195938581,0.537028168,0.343027079,0.498207246,258602.4654,0.330266667,114.2705874
0.772815241,-1.357,0.090094364,0.586669248,0.025539944,0.46719693,0.289161551,271610.29,0.243266667,100.1957391
0.703889432,-3.566800384,0.0235,0.308771779,1.07e-06,0.0243,0.547430831,268849.9455,0.414266667,96.73334313
0.454698753,-9.123081562,0.077709413,5.36e-06,1.07e-06,0.220850597,0.380627508,171660.2993,0.690733333,149.3434091
0.806712644,-9.35604971,0.0235,0.365210375,0.4688472,0.09938563,0.29177266,331596.6635,0.4324,122.977966
0.653922089,-8.878317543,0.0235,0.175422012,1.07e-06,0.063641991,0.752978427,252061.8956,0.820133333,128.2129922
0.526056722,-1.357,0.10861715,0.089341431,0.103020428,0.173913997,0.434401771,251832.9911,0.323133333,131.4324274
0.574320111,-5.30686247,0.0235,0.760076148,1.07e-06,0.121132233,0.497001838,298983.3896,0.1998,107.2846477
0.5951209,-11.51503834,0.143789862,5.36e-06,0.022358456,0.088849369,0.978,371157.7255,0.577866667,142.2592851
0.704303304,-9.052287992,0.137228738,0.045264205,0.043628994,0.12894484,0.248342735,270967.7645,0.656866667,66.04301452
0.65886166,-3.623519218,0.094423003,0.115342009,0.171107758,0.274416416,0.382051082,254451.3701,0.133733333,142.6770736
0.329010424,-10.90161643,0.042482063,0.024407745,1.07e-06,0.139130374,0.425632389,274963.3245,0.883,148.8247899
0.419279994,-10.71054908,0.112318665,0.237358248,0.080256782,0.201245491,0.721800861,207528.83,0.222666667,136.1889158
0.632926953,-4.644544482,0.0235,0.654832107,1.07e-06,0.0243,0.327508145,233475.6949,0.789533333,121.8874035
0.745969554,-12.40124341,0.171131676,5.36e-06,0.311703373,0.130387528,0.965164596,314621.1411,0.8768,100.2547436
0.800644153,-3.172019773,0.034399198,5.36e-06,0.33102732,0.316359981,0.531497475,298404.2034,0.5528,134.5220316
0.598422424,-5.371942241,0.071567087,0.501986679,0.078992115,0.0243,0.056913265,183662.7801,0.9024,143.3296489
0.387440909,-6.468399566,0.234831731,0.544743799,1.07e-06,0.372827472,0.0256,355103.041,0.7974,92.61413836
0.657639891,-6.857599393,0.0235,5.36e-06,0.009613692,0.322952767,0.85443016,201308.7134,0.3744,125.1161966
0.763311238,-1.480268295,0.0235,0.362757805,0.276395327,0.341114214,0.856688048,251729.2924,0.275666667,128.8969132
0.627277115,-11.7174478,0.139600669,5.36e-06,1.07e-06,0.135394329,0.346121941,66389.65123,0.465333333,50.62053783
0.618993952,-16.92126344,0.098726665,5.36e-06,1.07e-06,0.273018616,0.427648743,237544.2687,0.510866667,94.53963415
0.433812713,-7.326118871,0.145334504,5.36e-06,0.004153445,0.335600735,0.712202516,196580.9018,0.6184,146.8884276
0.541516987,-11.67453743,0.065452465,0.303786056,0.03058603,0.10515104,0.564098164,242735.2121,0.046733333,113.0231141
0.670711859,-13.80113808,0.066449634,0.276985762,0.213603835,0.196322094,0.75996075,147774.329,0.088066667,174.5307729
0.636065438,-5.504093659,0.069251749,0.479647095,1.07e-06,0.214669376,0.514664127,228456.4305,0.470333333,118.0303914
0.519848145,-6.27090753,0.155603273,0.111367735,0.1555941,0.155728271,0.484944888,166507.7374,0.5728,90.67404184
0.446763459,-15.02317746,0.173729983,5.36e-06,0.011822965,0.0243,0.562302272,319353.6318,0.816933333,64.64305626
0.437570413,-1.357,0.038046089,0.259018902,0.40057098,0.376423821,0.275486855,295423.4705,0.798466667,76.0214788
0.615494004,-11.65757188,0.227557414,0.241790685,0.174752063,0.213499575,0.135709363,280977.2624,0.841133333,162.693901
0.261022997,-1.373149827,0.140430882,0.349244571,0.033967196,0.0243,0.341630826,429321.8499,0.6822,103.9386483
0.876569439,-3.795306515,0.0235,0.112848623,1.07e-06,0.217854512,0.632868289,206027.7429,0.621466667,127.5150884
0.636629776,-11.34033115,0.074429948,0.296793567,0.237146231,0.307819849,0.679990901,276139.937,0.064666667,129.5950132
0.794558906,-6.713833043,0.039650217,0.134290027,1.07e-06,0.319096704,0.915667267,331896.8457,0.589733333,82.64632698
0.711148171,-8.349093115,0.158963904,0.272464452,0.168794977,0.258816492,0.533480107,146141.7768,0.204933333,128.3207241
0.701859866,-11.87823435,0.161942417,5.36e-06,0.313339961,0.143065399,0.642328744,311402.0876,0.711066667,84.15194808
0.571708294,-5.710088658,0.136568895,0.295688635,0.181000836,0.088056345,0.589962989,246266.2772,0.462,119.2261226
0.13479738,-13.28208009,0.0235,0.623926456,0.315914154,0.11802955,0.63144179,133458.5643,0.1278,151.5802346
0.408057397,-14.66388607,0.0235,0.395097286,1.07e-06,0.066885803,0.056128747,366248.8187,0.841066667,97.90165349
0.568196433,-6.387620502,0.115369597,5.36e-06,0.20916793,0.2198754,0.271629435,298307.1544,0.5862,88.0716616
0.748232912,-1.357,0.128093521,0.479165475,0.423954126,0.114705605,0.906909722,272916.7338,0.232266667,145.2115651
0.364719378,-8.09979481,0.129243108,0.318716272,0.079243541,0.102482108,0.978,157702.6209,0.449333333,109.2044492
0.542067563,-4.035050188,0.0235,0.495156679,0.425721643,0.0243,0.338436243,233693.9172,0.804333333,89.43100984
0.394214846,-9.550397006,0.101922452,0.351308026,0.371372968,0.126443766,0.622574017,260950.7141,0.110933333,119.9383868
0.852938173,-1.357,0.0235,0.251265826,0.113941958,0.109166808,0.767210086,196596.6388,0.630866667,155.5206594
0.477552334,-8.514324284,0.151469764,0.03659085,1.07e-06,0.13914033,0.501661853,274102.0576,0.831466667,163.3658011
0.906905908,-7.586641642,0.0235,0.075247093,0.091240831,0.15394858,0.752259696,152876.2694,0.251733333,140.4920487
0.431189363,-3.260888477,0.119102628,5.36e-06,0.299737782,0.089118054,0.141581045,263055.9275,0.8468,143.4843487
0.83812022,-16.04718659,0.090594229,5.36e-06,0.104546637,0.302824278,0.607206226,153039.2277,0.2814,105.3647605
0.411530152,-5.328911178,0.0235,0.430569047,1.07e-06,0.274219292,0.765643981,234923.3851,0.467133333,128.4482113
0.919287892,-12.15920485,0.0235,0.046960584,0.240032984,0.116478065,0.915215275,243377.802,0.2458,143.6453526
0.975,-13.19233689,0.06835526,0.01234866,0.209108687,0.308473625,0.450462785,169137.3569,0.3664,128.3711699
0.785321632,-12.98381571,0.139447538,0.312305368,0.551352799,0.253815079,0.206583685,374767.4781,0.4986,133.5389886
0.613805354,-8.505214126,0.091924607,0.533794079,0.165111877,0.104792048,0.552722166,188628.9552,0.0434,124.5566071
0.922270708,-11.34257748,0.106519571,5.36e-06,1.07e-06,0.305511854,0.403325422,276061.7636,0.3906,111.6567101
0.741691456,-10.80246154,0.0235,5.36e-06,0.191266931,0.097466426,0.346072984,250802.8154,0.799266667,79.44289844
0.476939755,-14.56322406,0.029257119,0.760967388,0.045236128,0.340062645,0.211471373,360530.0151,0.217333333,115.2633313
0.785996712,-3.082770319,0.052572498,0.712718636,1.07e-06,0.0243,0.691977129,320450.1611,0.331533333,87.20802709
0.75725564,-3.278922672,0.162408512,0.415263048,0.47456111,0.361958722,0.860177496,265930.1154,0.591666667,126.2150388
0.531907353,-13.95349135,0.039794379,0.5529169,0.033002883,0.388333696,0.803582189,327878.6224,0.0222,172.2246045
0.588238358,-9.949671349,0.040020587,0.204226243,1.07e-06,0.179033925,0.710248337,258417.9435,0.116466667,104.229941
0.424510669,-14.68180274,0.0235,0.326508543,0.042206657,0.027482696,0.669088103,331969.1935,0.564,127.7466
0.551203164,-1.357,0.141899724,0.03773007,1.07e-06,0.303366092,0.522340051,238849.456,0.787266667,97.74392426
0.63003705,-10.11642729,0.151372768,0.114337739,1.07e-06,0.230033503,0.25725966,311541.9764,0.692666667,136.1350869
0.796593458,-9.210432708,0.117962674,0.499173928,0.05412266,0.37259538,0.572215888,214901.9396,0.027933333,141.076939
0.452433937,-16.57184964,0.0235,0.479985218,1.07e-06,0.039260368,0.508119749,212390.5919,0.8634,130.3243197
0.509290555,-3.130033548,0.027836017,0.503867879,0.29241503,0.129162525,0.540014543,261746.9039,0.317333333,120.8933699
0.351615803,-18.09491615,0.212097313,5.36e-06,1.07e-06,0.0243,0.50822204,143204.1896,0.775533333,185.595589
0.759364295,-11.38134673,0.034358463,5.36e-06,0.0346629,0.28845805,0.601763493,164827.2463,0.300933333,83.52178138
0.915999854,-9.083794502,0.098430019,5.36e-06,0.063637061,0.068420602,0.448299296,320110.6264,0.948333333,144.4555919
0.252990167,-10.33898167,0.0235,5.36e-06,0.16389045,0.448553791,0.302003578,139191.0859,0.502466667,125.1427948
0.565628985,-1.357,0.0235,0.495101052,1.07e-06,0.400508789,0.659995799,301918.0507,0.212866667,116.1564206
0.369992331,-8.131396239,0.0235,0.573959392,0.258177122,0.087468959,0.344536449,354181.4253,0.719466667,137.5523704
0.846011597,-6.612930098,0.0235,5.36e-06,1.07e-06,0.353035693,0.237743895,313475.8775,0.927333333,170.0745602
0.486587381,-5.202812455,0.0235,5.36e-06,1.07e-06,0.36762688,0.280807271,209921.4673,0.654133333,142.3178412
0.715289665,-6.012365449,0.043281543,0.671648946,1.07e-06,0.0243,0.766631851,248706.1654,0.269133333,108.0118849
0.331506855,-8.737201167,0.055470399,0.09688971,0.207882289,0.309334308,0.372243675,94354.93775,0.203666667,108.9751776
0.487516479,-6.374814513,0.096303587,0.353511999,1.07e-06,0.335940491,0.785780188,201483.5737,0.684,147.7308428
0.487914416,-6.649919813,0.081359367,0.749785984,0.072173322,0.214443841,0.523754506,222479.9269,0.553466667,133.8632987
0.598826219,-4.974569597,0.077358476,0.306420473,0.284314912,0.495097399,0.390786537,286130.8519,0.151866667,121.0555986
0.429060579,-7.756889416,0.04341481,5.36e-06,0.036752036,0.0243,0.518049036,146295.5952,0.6794,93.60736661
0.635185351,-12.87502466,0.0235,0.33756615,0.300034094,0.094925087,0.561478032,268632.3443,0.136666667,120.5094007
0.798425966,-9.186244352,0.172199454,5.36e-06,1.07e-06,0.0243,0.667289721,271072.3005,0.7388,177.1921527
0.627572723,-7.405553661,0.039797218,0.128779862,0.344050366,0.20163214,0.616013505,214789.4243,0.306133333,96.69330043
0.922523949,-14.73766029,0.0235,0.089073483,1.07e-06,0.28545278,0.189494593,210807.279,0.664533333,126.6749724
0.299431689,-4.954964234,0.17051845,0.891116985,0.251227289,0.145353039,0.783631312,185313.4617,0.3084,100.1039366
0.888962089,-7.528393262,0.114911255,0.484782778,1.07e-06,0.273789238,0.442574415,166633.5291,0.653933333,86.315317
0.729977099,-10.41004219,0.0235,0.043758548,0.089686274,0.194777145,0.438201787,216568.3894,0.923333333,128.2497997
0.312412627,-7.952967426,0.152216626,0.372611339,1.07e-06,0.0243,0.660026687,220002.5871,0.837,126.6432651
0.975,-9.302394745,0.0235,0.339655733,0.180239602,0.318651719,0.844651015,191479.1445,0.209266667,140.0866857
0.614950291,-4.159330031,0.0235,5.36e-06,1.07e-06,0.179731251,0.408287478,79799.40034,0.825,105.7107034
0.630557587,-2.531649158,0.156801106,0.293139384,0.349740854,0.0243,0.668327249,398500.3615,0.6044,93.7957696
0.724964655,-15.48229372,0.035977715,0.279551099,0.218654327,0.259190408,0.401551881,298262.631,0.1502,100.0871868
0.544692361,-9.601199839,0.0235,0.420115933,0.307850273,0.377378912,0.295770188,247436.5064,0.516933333,157.3814026
0.243627621,-7.552609479,0.148174302,5.36e-06,1.07e-06,0.0243,0.599835772,248313.7026,0.666,100.3474194
0.513285144,-9.578675663,0.051952467,0.068424116,1.07e-06,0.158510363,0.0256,165291.7584,0.511,72.11677431
0.451312125,-5.399328558,0.040998034,0.431985356,1.07e-06,0.266341785,0.834596391,186282.0106,0.567733333,115.0659409
0.58255497,-3.886116223,0.126484238,0.441231046,1.07e-06,0.166874374,0.38980121,370814.7457,0.911666667,103.9249925
0.723894712,-11.29747958,0.189727782,0.15245387,0.049684241,0.197059293,0.520700809,192484.7727,0.329466667,139.5563113
0.908994548,-12.53885941,0.0235,5.36e-06,0.208835763,0.132891834,0.653090769,320440.0849,0.651133333,103.8016848
0.712086283,-9.915485573,0.077442694,0.868069221,0.396879179,0.147684338,0.0256,237592.0525,0.181133333,81.76715884
0.608817132,-1.357,0.168448474,0.30403354,1.07e-06,0.129922254,0.750989939,227826.1528,0.974466667,143.5536458
0.623988735,-9.352405243,0.05721283,0.131241576,0.151050101,0.18378475,0.30207011,76355.9919,0.305,119.3833542
0.884907893,-8.579898498,0.044345803,0.521106668,0.335498018,0.140009743,0.533464223,333236.9666,0.278533333,124.3675749
0.818651968,-9.767137822,0.083808055,0.007060306,0.2713041,0.315271892,0.221908393,250842.1823,0.5926,120.173505
0.390186867,-12.75142324,0.0235,0.044355205,0.245665028,0.243631894,0.269457813,254829.9056,0.985933333,95.47437718
0.444264658,-5.199766076,0.0235,0.290742858,1.07e-06,0.245170042,0.978,255500.457,0.540133333,131.8929871
0.456150434,-11.47956005,0.137862627,0.208657453,1.07e-06,0.245714249,0.580636019,285035.604,0.164666667,164.8251993
0.723403615,-5.047030636,0.149186266,0.465963554,0.331462234,0.457496987,0.348865695,269762.1489,0.4124,100.5271478
0.757545692,-6.597674958,0.191151865,0.324286048,0.345853876,0.467802248,0.555324416,295405.1934,0.346133333,125.8457609
0.496529306,-11.81258988,0.15881597,0.671330437,0.299669948,0.0243,0.341585954,154904.6312,0.8606,87.23282099
0.577261416,-12.20007692,0.054133204,0.23141249,1.07e-06,0.0243,0.758289051,208039.3173,0.732066667,117.5038334
0.734422806,-15.44809084,0.0235,0.213759287,0.100892209,0.0243,0.358160366,262963.3577,0.7254,80.43836615
0.43044095,-9.330816177,0.140392143,0.23362588,0.125756034,0.17173166,0.243686342,76342.25431,0.392,122.9683236
0.71117263,-5.911856999,0.0235,0.103427885,1.07e-06,0.309397512,0.331089096,249889.5131,0.5372,72.28878537
0.443207715,-14.6378731,0.083505097,0.294811264,1.07e-06,0.0243,0.978,329913.5971,0.613066667,109.7153612
0.489364127,-9.640487509,0.03096736,0.79460534,0.132478722,0.497736555,0.630197731,253917.7351,0.204733333,115.6106168
0.733968892,-7.411307133,0.051970686,0.099642268,0.456601365,0.231829103,0.446287026,374972.0595,0.8514,143.5455619
0.796086861,-6.113793342,0.124602015,0.185428043,1.07e-06,0.157665321,0.978,227965.5611,0.911466667,146.7329929
0.548214146,-8.260041511,0.119915949,0.207333652,1.07e-06,0.485842672,0.310896964,110301.0036,0.3252,136.654832
0.604762655,-4.993318996,0.225240922,0.1769646,0.149474567,0.14612512,0.774116177,220977.6405,0.3358,120.1605065
0.523072084,-11.18917936,0.068113167,0.416822865,0.042253075,0.152790951,0.978,148578.8087,0.075933333,146.1550366
0.745412732,-10.71251858,0.0235,0.401559699,0.343851622,0.153917919,0.643588485,300536.3925,0.144733333,103.7284263
0.807753707,-4.173646361,0.056457627,0.054820708,1.07e-06,0.171643065,0.52100826,191918.0214,0.387666667,50.50632685
0.706959013,-8.725933969,0.238738884,0.185714109,0.222481999,0.0243,0.80596869,194906.166,0.788,138.3991347
0.510033561,-8.602623708,0.191492868,0.308197025,0.001595766,0.159945044,0.692864294,138962.6203,0.293866667,116.2937317
0.559545588,-1.357,0.053351764,0.482621137,0.334971798,0.269423521,0.978,271465.9715,0.8038,141.5139068
0.508137015,-8.85203847,0.0235,0.453247727,1.07e-06,0.0243,0.551638461,255622.8718,0.959533333,116.3119712
0.509641635,-12.55707684,0.106422214,5.36e-06,0.254834105,0.21972425,0.30706332,272226.086,0.907933333,164.6127494
0.333006599,-1.357,0.092151872,5.36e-06,0.280706489,0.457725789,0.790867209,310307.8217,0.728866667,152.8321422
0.589734118,-4.370570876,0.149909855,0.524745088,0.118930834,0.176209145,0.0256,254288.8037,0.304533333,96.0260979
0.722651123,-4.823957368,0.20441246,0.792068225,0.17550679,0.0243,0.722593899,209541.887,0.428133333,167.6938917
0.484531921,-12.37405647,0.090207149,0.26169811,1.07e-06,0.183668877,0.978,265936.0706,0.115333333,156.4206479
0.763554473,-19.46083898,0.0235,0.471633032,0.270100652,0.391637922,0.313692388,334088.5517,0.152466667,105.8569613
0.459628273,-10.90438053,0.072907942,0.415432569,1.07e-06,0.16485161,0.337447295,245273.742,0.092866667,158.6224583
0.78140521,-9.750434459,0.0235,0.249846347,0.191791659,0.185470673,0.644491122,110822.9561,0.184866667,93.62398
0.800753755,-4.890645247,0.089302954,0.32508946,0.262596955,0.086472851,0.449687777,189184.6712,0.691866667,100.8651618
0.588984672,-6.813784256,0.028496161,5.36e-06,0.097393146,0.0243,0.300006271,242343.6473,0.8488,79.08413344
0.534946055,-9.469111971,0.0235,0.171883758,0.552674644,0.325421802,0.234103378,255613.001,0.7158,142.5992176
0.676821302,-13.34652837,0.177989978,0.32758623,1.07e-06,0.0243,0.0256,164316.8046,0.982533333,155.0618549
0.54723734,-12.49415736,0.0235,0.047272207,1.07e-06,0.0243,0.623684293,235799.1186,0.828933333,71.24203215
0.505663379,-3.301599783,0.123342942,0.065346938,1.07e-06,0.194258906,0.304928181,225230.1134,0.992,148.1265051
0.595979348,-4.737379069,0.132869353,0.266292011,0.185332918,0.0243,0.095087785,205494.5546,0.8342,99.05788164
0.666940616,-11.90625272,0.0235,0.387559417,0.098566477,0.213798415,0.0256,98482.77077,0.783733333,104.0085806
0.513099641,-4.524689966,0.084237145,0.139754701,0.091210219,0.24937091,0.248875122,339809.784,0.484266667,102.2912151
0.405100543,-3.021333075,0.121473817,0.357520962,1.07e-06,0.382561159,0.579228282,287357.5768,0.761133333,106.9775969
0.52187847,-12.31670588,0.0235,5.36e-06,1.07e-06,0.065687053,0.702966761,142409.478,0.772066667,136.3359777
0.844383831,-7.59034953,0.08601603,0.523294022,0.426578645,0.258204067,0.368111377,286029.194,0.566933333,151.1258777
0.513784694,-2.317147422,0.100933762,0.323707319,0.442321634,0.026651867,0.588008377,132238.1922,0.9364,119.4162692
0.163601586,-7.563677327,0.150517201,0.344798157,0.150593323,0.0243,0.598449968,118424.6084,0.6944,112.1114531
0.613657563,-10.2110756,0.029251859,5.36e-06,1.07e-06,0.620532635,0.360451936,200740.6636,0.619266667,118.1156316
0.573317256,-14.21003667,0.111157799,0.562569416,0.083220798,0.285502905,0.271016854,248100.025,0.109933333,112.4765874
0.279335728,-8.734307874,0.0235,0.313428519,0.236876994,0.288410934,0.36641302,264881.4579,0.6334,104.8110425
0.889062079,-8.855711245,0.09741255,0.230316355,0.166254811,0.171415945,0.446594642,297091.2013,0.457866667,114.8872261
0.437460806,-4.24222551,0.036279311,0.267967984,1.07e-06,0.260996694,0.099903022,211628.793,0.595866667,64.08291884
0.906687392,-8.590570959,0.089161606,0.48140205,0.297709326,0.085755573,0.35631614,302902.8843,0.291533333,101.3748991
0.62720321,-7.670869964,0.115682987,0.19054845,0.161330325,0.070589932,0.585494801,154550.8064,0.261666667,105.4425282
0.549214488,-5.484091376,0.099119461,0.154942692,0.426117755,0.318225417,0.679029178,310053.0644,0.423266667,79.23409844
0.549876903,-17.59684704,0.158762055,0.035895866,0.165292424,0.0243,0.126233778,346393.3711,0.707733333,144.0357925
0.813619398,-5.613345265,0.0235,5.36e-06,1.07e-06,0.319333036,0.287393426,322128.0735,0.952733333,148.6946298
0.533341577,-11.89485599,0.0235,0.342718003,0.091007973,0.570696075,0.646626116,215808.3186,0.104733333,124.5824322
0.842428199,-1.357,0.0235,0.714259024,0.128282426,0.226877045,0.209408496,189954.3162,0.153,89.81448263
0.484019313,-20.25153443,0.057433611,0.137426174,0.428099018,0.382581348,0.503726073,170075.1004,0.659466667,125.0452873
0.517983306,-3.127587619,0.047224106,0.393144102,0.005860117,0.105482594,0.492140102,276977.9853,0.267066667,154.2154399
0.588079231,-5.981753906,0.103371684,0.469375212,0.181248867,0.282062043,0.409342871,208539.2483,0.398466667,108.3040748
0.854943754,-21.90987656,0.153791985,0.43502798,0.211125489,0.242431061,0.194312664,189892.1511,0.276,137.5917905
0.57903614,-13.52693634,0.045255427,0.099934892,1.07e-06,0.0243,0.951286761,172996.3794,0.6172,59.77049242
0.472796469,-7.614006863,0.0235,0.172347083,0.313277171,0.2350654,0.586559186,329777.7284,0.441733333,138.7360221
0.433163896,-17.1926786,0.176970882,0.09941613,0.106673137,0.125514463,0.709213463,266027.4984,0.452866667,109.4042929
0.637108842,-5.96526661,0.14321972,0.090057349,1.07e-06,0.4982842,0.135626988,269855.8648,0.604533333,107.1788866
0.611566814,-9.211358575,0.152497414,0.523381284,1.07e-06,0.070088757,0.496615974,307060.1007,0.146,99.00322341
0.676492444,-6.032222256,0.0235,5.36e-06,0.179510156,0.073941391,0.978,261447.2067,0.838866667,147.2828043
0.549778499,-2.277733862,0.0235,0.040045147,0.191477006,0.0243,0.186596456,154963.3762,0.570733333,138.1847511
0.836522686,-7.008817229,0.033949392,0.95233341,1.07e-06,0.336126991,0.810869158,220152.1802,0.830666667,99.60391358
0.841173026,-14.96641911,0.17193443,0.422453334,0.381620651,0.328441075,0.495100943,133136.0525,0.191533333,103.4909315
0.454327178,-5.319473024,0.123719273,0.040117708,0.240194875,0.237186114,0.617949953,121213.7968,0.553733333,109.5533198
0.764594735,-11.09703472,0.0235,0.436964514,0.179197365,0.055011273,0.118874153,150028.1457,0.533666667,120.1903326
0.810363893,-4.511343385,0.105373288,0.503478371,0.132809636,0.205261838,0.415539782,224968.8181,0.466066667,118.821909
0.448834925,-12.74825184,0.04839065,0.09347646,1.07e-06,0.200937948,0.734198604,164723.0435,0.512266667,110.7056512
0.535871869,-14.36290005,0.241989669,0.171588922,0.315124152,0.158853515,0.843752133,145012.9282,0.2862,128.9461349
0.526492108,-9.271901752,0.141420413,0.875493105,0.165798739,0.461396513,0.792061315,226495.9215,0.016933333,172.264963
0.436619268,-15.95752656,0.0235,0.36405337,0.149675643,0.0243,0.43748584,260445.6367,0.827933333,98.23231586
0.849789668,-10.5395964,0.0235,0.734742055,0.155939544,0.307926538,0.265615577,90791.80176,0.075666667,153.6442084
